id,file_id,name,tea_type,location_type,biome,latitude,longitude,start_weight_green,end_weight_green,start_weight_red,end_weight_red,weight_include,k,S,t,date_in,origin,source,comment,created_at,updated_at
2214,,"Mediterranean maquis",1,1,12,38.313600000,16.071600000,,0.0000,,0.0000,0,0.013068238,0.107961111,89,2017-07-23,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2215,,"Mesophile Grassland (GPP)",1,1,12,39.551700000,16.123200000,,0.0000,,0.0000,0,0.008530327,0.250989890,89,2017-07-14,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2216,,"Mesophile Grassland (PN)",1,1,12,39.482800000,16.023300000,,0.0000,,0.0000,0,0.006958326,0.112588580,89,2017-07-11,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2217,,"Mesophile Grassland (PR)",1,1,12,39.544200000,16.075100000,,0.0000,,0.0000,0,0.010845693,0.340431436,89,2017-08-04,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2218,,"Rocky pasture (GPP)",1,1,12,39.552500000,16.123600000,,0.0000,,0.0000,0,0.007660451,0.329439770,89,2017-07-14,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2219,,"Rocky pasture (MS)",1,1,12,39.505300000,16.053600000,,0.0000,,0.0000,0,0.005816130,0.342648051,89,2017-07-11,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2220,,"Rocky pasture (PR)",1,1,12,39.544500000,16.075300000,,0.0000,,0.0000,0,0.006751301,0.249458826,89,2017-08-04,0,,"Mediterranean woodland","2023-10-12 09:44:01",,teatime
2221,,"AB24 4PS",1,1,4,57.170900000,-2.141400000,,0.0000,,0.0000,0,0.011051563,0.008624779,93,2015-08-01,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2222,,"AB55 5BS",1,1,4,57.546500000,-2.954300000,,0.0000,,0.0000,0,0.010111974,0.093495986,92,2016-07-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2223,,"B17 9SG",1,1,4,52.459800000,-1.953900000,,0.0000,,0.0000,0,0.011649954,-0.000767269,94,2015-08-09,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2224,,"B31 2QX",1,1,4,52.407700000,-1.974100000,,0.0000,,0.0000,0,0.007757808,0.050443387,92,2015-08-03,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2225,,"BA11 3HA",1,1,4,51.231300000,-2.330500000,,0.0000,,0.0000,0,0.000000000,0.144432421,105,2016-06-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2226,,"BA5 1HS",1,1,4,51.240800000,-2.714600000,,0.0000,,0.0000,0,0.012632885,0.089725456,96,2016-06-13,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2227,,"BA5 3QU",1,1,4,51.197200000,-2.584500000,,0.0000,,0.0000,0,0.010886659,-0.003098142,85,2016-07-19,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:01",,teatime
2228,,"BD18 1EY",1,1,4,53.838800000,-1.753900000,,0.0000,,0.0000,0,0.023730049,0.090136787,97,2015-08-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2229,,"BD20 6DJ",1,1,4,53.883100000,-1.919000000,,0.0000,,0.0000,0,0.017602436,0.026174883,97,2016-06-13,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2230,,"BS6 7QD",1,1,4,51.480400000,-2.613500000,,0.0000,,0.0000,0,0.008300095,0.173499781,96,2016-09-16,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2231,,"BT22 1AZ",1,1,4,54.447600000,-5.482800000,,0.0000,,0.0000,0,0.006916564,-0.071721791,93,2016-06-13,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2232,,"CB4 1UN",1,1,4,52.223400000,0.159900000,,0.0000,,0.0000,0,0.008658673,0.093221766,92,2016-06-17,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2233,,"CB6 3PJ",1,1,4,52.338500000,0.122000000,,0.0000,,0.0000,0,0.013948331,0.086092036,75,2015-08-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2234,,"CB9 7UD",1,1,4,52.093700000,0.449400000,,0.0000,,0.0000,0,0.008831656,0.083349832,99,2016-07-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2235,,"CF44 9HY",1,1,4,51.734300000,-3.500800000,,0.0000,,0.0000,0,0.012826751,0.111525976,62,2015-08-07,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2236,,"CM1 4YJ",1,1,4,51.755900000,0.452600000,,0.0000,,0.0000,0,0.007988635,0.082801392,94,2016-07-05,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2237,,"CM2 6DH",1,1,4,51.735800000,0.493000000,,0.0000,,0.0000,0,0.015562482,0.170072027,90,2016-07-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2238,,"CM2 7BZ",1,1,4,51.717700000,0.505600000,,0.0000,,0.0000,0,0.014028868,0.051471713,95,2015-07-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2239,,"CM3 4TL",1,1,4,51.744900000,0.571400000,,0.0000,,0.0000,0,0.029966700,0.160748534,102,2016-07-19,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2240,,"CO3 3SG",1,1,4,51.890400000,0.873400000,,0.0000,,0.0000,0,0.006167718,-0.043202872,77,2016-07-27,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2241,,"CR8 1BZ",1,1,4,51.330400000,-0.097400000,,0.0000,,0.0000,0,0.011016643,0.277497860,95,2016-09-23,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2242,,"CT15 7HS",1,1,4,51.145200000,1.163500000,,0.0000,,0.0000,0,0.011588503,-0.092631095,120,2016-07-03,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2243,,"CT9 3HD",1,1,4,51.384100000,1.420900000,,0.0000,,0.0000,0,0.006720343,0.090136787,99,2016-06-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2244,,"CV35 9LL",1,1,4,52.184600000,-1.605100000,,0.0000,,0.0000,0,0.013643732,0.190295780,91,2016-09-04,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2245,,"DD4 6QW",1,1,4,56.471800000,-2.957200000,,0.0000,,0.0000,0,0.016666378,0.132366725,92,2015-08-06,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2246,,"DD6 9JA",1,1,0,56.448400000,-2.882700000,,0.0000,,0.0000,0,0.014295394,0.234513815,77,2015-08-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2247,,"DT10 2EE",1,1,4,50.872400000,-2.365800000,,0.0000,,0.0000,0,0.010769857,0.035978262,98,2016-06-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2248,,"EH15 1NX",1,1,4,55.948000000,-3.121100000,,0.0000,,0.0000,0,0.009802815,0.146214854,85,2016-07-30,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2249,,"EN9 3LJ",1,1,4,51.691800000,0.031000000,,0.0000,,0.0000,0,0.011048472,0.153138918,94,2016-06-15,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2250,,"EX17 5JS",1,1,4,50.786100000,-3.742800000,,0.0000,,0.0000,0,0.018682230,0.088080134,72,2016-07-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2251,,"EX20 1NY",1,1,4,50.744000000,-3.990900000,,0.0000,,0.0000,0,0.011087933,0.128596195,85,2015-07-25,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2252,,"FY8 4LN",1,1,4,53.745400000,-2.943000000,,0.0000,,0.0000,0,0.011065122,0.134629043,93,2015-08-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2253,,"GU18 5UD",1,1,4,51.355300000,-0.655400000,,0.0000,,0.0000,0,0.010934892,0.083007057,82,2016-09-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2254,,"GU21 3BP",1,1,4,51.317900000,-0.582100000,,0.0000,,0.0000,0,0.012572821,0.027134655,92,2015-08-18,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2255,,"HD2 2JZ",1,1,4,53.680200000,-1.779200000,,0.0000,,0.0000,0,0.010614560,0.097129406,92,2016-07-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2256,,"HP4 2LA",1,1,4,51.755400000,-0.551600000,,0.0000,,0.0000,0,0.011051162,0.210039647,92,2016-09-22,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2257,,"HX2 7LS",1,1,4,53.720200000,-1.900500000,,0.0000,,0.0000,0,0.009491151,0.035224156,92,2015-08-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2258,,"IG8 7ET",1,1,4,51.606000000,0.040900000,,0.0000,,0.0000,0,0.024813073,0.150808045,93,2015-08-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2259,,"IP12 1PE",1,1,4,52.102900000,1.331300000,,0.0000,,0.0000,0,0.023063663,0.066896610,93,2016-07-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2260,,"IP13 8JB",1,1,4,52.258300000,1.380000000,,0.0000,,0.0000,0,0.012029676,0.149916829,86,2015-09-03,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2261,,"IP18 6SJ",1,1,4,52.348000000,1.640200000,,0.0000,,0.0000,0,0.012028939,0.139085124,92,2016-06-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2262,,"IP19 0RN",1,1,4,52.387600000,1.501100000,,0.0000,,0.0000,0,0.012176818,0.204623794,92,2015-08-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2263,,"KW14 8BL",1,1,0,58.596600000,-3.520200000,,0.0000,,0.0000,0,0.014264881,0.141415997,68,2015-08-09,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2264,,"LA11 7RG",1,1,4,54.178900000,-2.941300000,,0.0000,,0.0000,0,0.009415732,0.122974677,85,2015-07-24,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2265,,"LA2 6JB",1,1,0,54.089300000,-2.806900000,,0.0000,,0.0000,0,0.027276162,0.142032993,114,2015-08-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2266,,"LD6 5BW",1,1,4,52.300000000,-3.515800000,,0.0000,,0.0000,0,0.012740581,0.250829928,65,2015-08-22,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2267,,"LE2 3WD",1,1,4,52.604400000,-1.117700000,,0.0000,,0.0000,0,0.011057945,0.153824469,106,2015-07-25,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2268,,"LE65 2NJ",1,1,4,52.744600000,-1.487300000,,0.0000,,0.0000,0,0.009961092,0.055379354,92,2016-07-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2269,,"LL59 5LU",1,1,0,53.229700000,-4.175200000,,0.0000,,0.0000,0,0.016327974,0.093633096,92,2016-09-07,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2270,,"LS19 7DX",1,1,4,53.852400000,-1.694000000,,0.0000,,0.0000,0,0.009032942,0.073203678,98,2015-08-06,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2271,,"ME10 1YF",1,1,4,51.338500000,0.712900000,,0.0000,,0.0000,0,0.023008424,0.109469323,86,2016-06-16,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2272,,"ME13 9RU",1,1,4,51.259200000,0.921600000,,0.0000,,0.0000,0,0.014491410,0.202018701,92,2016-07-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2273,,"ME5 8PW",1,1,4,51.338200000,0.546500000,,0.0000,,0.0000,0,0.015064860,0.066690944,92,2016-06-19,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2274,,"NG16 5GN",1,1,4,53.051000000,-1.303300000,,0.0000,,0.0000,0,0.010111908,0.070941360,127,2016-06-15,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2275,,"NG2 6JB",1,1,4,52.921200000,-1.121200000,,0.0000,,0.0000,0,0.012349614,0.119546922,96,2016-06-18,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2276,,"NG3 5QZ",1,1,4,52.989300000,-1.115500000,,0.0000,,0.0000,0,0.013252521,0.064497181,91,2016-07-03,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2277,,"NG8 1FU",1,1,4,52.954700000,-1.196300000,,0.0000,,0.0000,0,0.017431068,0.075328886,92,2016-08-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2278,,"NN11 7JP",1,1,4,52.293300000,-1.207400000,,0.0000,,0.0000,0,0.018434739,0.132298170,92,2015-07-26,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2279,,"NN11 7JP",1,1,4,52.293300000,-1.207400000,,0.0000,,0.0000,0,0.007680149,0.161913970,123,2016-06-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2280,,"NN15 5PN",1,1,4,52.366400000,-0.671000000,,0.0000,,0.0000,0,0.014620240,-0.012695855,91,2016-07-27,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2281,,"NN2 8PD",1,1,4,52.271900000,-0.900800000,,0.0000,,0.0000,0,0.007486543,0.131818284,92,2016-07-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2282,,"NP10 8SF",1,1,0,51.543500000,-3.009400000,,0.0000,,0.0000,0,0.010688542,-0.011256198,90,2016-07-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2283,,"NP25 4QG",1,1,4,51.755500000,-2.689700000,,0.0000,,0.0000,0,0.010281217,0.131749729,92,2016-07-09,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2284,,"NR11 8AE",1,1,4,52.878100000,1.434800000,,0.0000,,0.0000,0,0.010698709,0.056956121,92,2016-06-30,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2285,,"OX1 4UU",1,1,4,51.734500000,-1.248700000,,0.0000,,0.0000,0,0.024620978,0.089382681,99,2015-08-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2286,,"OX2 8LN",1,1,4,51.792300000,-1.268300000,,0.0000,,0.0000,0,0.010032533,0.045301755,92,2016-07-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2287,,"OX2 9AJ",1,1,4,51.747800000,-1.297900000,,0.0000,,0.0000,0,0.015412108,0.069570258,98,2016-07-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2288,,"PE28 9AW",1,1,4,52.326000000,-0.131400000,,0.0000,,0.0000,0,0.008804173,0.090822338,85,2016-07-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2289,,"PH15 2EQ",1,1,5,56.633500000,-3.816700000,,0.0000,,0.0000,0,0.009114518,0.135931590,95,2016-07-01,0,https://doi.org/10.3390/su12176895,"Temperate coniferous forests","2023-10-12 09:44:02",,teatime
2290,,"PL12 4LN",1,1,4,50.409200000,-4.230800000,,0.0000,,0.0000,0,0.015423420,0.260496196,91,2016-08-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2291,,"PL14 5NN",1,1,4,50.502900000,-4.409700000,,0.0000,,0.0000,0,0.009881087,0.109400768,120,2016-07-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2292,,"PO10 8JY",1,1,4,50.844700000,-0.913100000,,0.0000,,0.0000,0,0.015831701,0.068130601,95,2016-07-18,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2293,,"PO33 1UT",1,1,0,50.698900000,-1.112800000,,0.0000,,0.0000,0,0.010204335,0.088560019,104,2015-08-04,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2294,,"PO39 0EX",1,1,0,50.679700000,-1.542300000,,0.0000,,0.0000,0,0.011209856,0.137097026,90,2015-07-29,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2295,,"PR9 9HF",1,1,4,53.650800000,-2.992500000,,0.0000,,0.0000,0,0.023634315,0.066416724,92,2015-07-25,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2296,,"RG6 5QH",1,1,4,51.431900000,-0.922300000,,0.0000,,0.0000,0,0.008852155,0.069775924,91,2015-08-17,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2297,,"RH13 5SG",1,1,4,51.062200000,-0.316500000,,0.0000,,0.0000,0,0.009228949,0.061069427,104,2016-07-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2298,,"RH13 5SL",1,1,4,51.062700000,-0.316600000,,0.0000,,0.0000,0,0.016003273,-0.003783693,99,2016-07-20,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2299,,"S45 8JB",1,1,4,53.160100000,-1.369300000,,0.0000,,0.0000,0,0.018025084,0.171306018,92,2016-07-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2300,,"SA3 4LY",1,1,4,51.572800000,-4.006700000,,0.0000,,0.0000,0,0.021979483,0.094935643,98,2016-07-01,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2301,,"SA34 0JS",1,1,4,51.918400000,-4.606300000,,0.0000,,0.0000,0,0.006108215,0.078208200,102,2016-07-04,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2302,,"SE9 4RT",1,1,4,51.440000000,0.034300000,,0.0000,,0.0000,0,0.023715642,-0.081799390,79,2016-07-20,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2303,,"SG13 7NU",1,1,4,51.779100000,-0.032600000,,0.0000,,0.0000,0,0.009486801,0.116667608,91,2016-06-27,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2304,,"SG16 6JY",1,1,4,51.998800000,-0.320800000,,0.0000,,0.0000,0,0.012857200,0.119478367,92,2016-08-25,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2305,,"SG5 4HP",1,1,4,52.015200000,-0.234400000,,0.0000,,0.0000,0,0.018252819,0.197905395,95,2016-08-27,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2306,,"SG8 7JS",1,1,4,52.053000000,-0.007800000,,0.0000,,0.0000,0,0.010677398,0.167329823,115,2016-06-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2307,,"SK8 2DA",1,1,4,53.395900000,-2.200000000,,0.0000,,0.0000,0,0.015788592,0.229235073,70,2015-10-07,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2308,,"SL4 2DP",1,1,4,51.430300000,-0.666400000,,0.0000,,0.0000,0,0.016728454,0.131612619,97,2016-07-09,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2309,,"SM6 8JY",1,1,4,51.362100000,-0.134000000,,0.0000,,0.0000,0,0.013409649,0.224916102,97,2016-08-27,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2310,,"SN15 1QH",1,1,4,51.471600000,-2.128700000,,0.0000,,0.0000,0,0.020315197,0.208737100,91,2016-08-28,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2311,,"SO41 5QN",1,1,4,50.782100000,-1.533200000,,0.0000,,0.0000,0,0.029173002,0.125031330,92,2016-07-09,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2312,,"SO51 5BW",1,1,4,50.981600000,-1.520000000,,0.0000,,0.0000,0,0.029229099,0.149916829,96,2016-06-25,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2313,,"SO51 6BN",1,1,4,50.966100000,-1.564700000,,0.0000,,0.0000,0,0.016647922,0.023706900,91,2016-07-08,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2314,,"SO53 3PA",1,1,4,50.973800000,-1.398300000,,0.0000,,0.0000,0,0.013084189,0.114199625,93,2015-07-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2315,,"SP2 7DQ",1,1,4,51.076000000,-1.806400000,,0.0000,,0.0000,0,0.013207767,0.088560019,92,2016-06-18,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2316,,"SR6 0JA",1,1,4,54.919300000,-1.378400000,,0.0000,,0.0000,0,0.018416216,0.088560019,75,2015-07-31,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2317,,"SR6 8DT",1,1,4,54.933900000,-1.376500000,,0.0000,,0.0000,0,0.010869673,0.201813035,94,2016-09-02,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2318,,"SS5 4UJ",1,1,4,51.603200000,0.646700000,,0.0000,,0.0000,0,0.006748719,0.125236995,96,2015-08-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2319,,"SY20 8QD",1,1,4,52.515800000,-3.983300000,,0.0000,,0.0000,0,0.018233688,0.068199156,91,2016-06-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2320,,"SY4 1LR",1,1,4,52.794600000,-2.892300000,,0.0000,,0.0000,0,0.021981895,0.073203678,92,2016-06-11,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2321,,"SY6 7HD",1,1,4,52.519400000,-2.772100000,,0.0000,,0.0000,0,0.018106269,0.344887518,92,2016-09-17,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2322,,"SY9 5EE",1,1,4,52.528900000,-2.909100000,,0.0000,,0.0000,0,0.012984069,0.189541674,93,2016-06-24,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2323,,"TA11 6QX",1,1,4,51.050400000,-2.741900000,,0.0000,,0.0000,0,0.034209989,0.040297233,94,2016-06-21,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2324,,"TA11 7BX",1,1,4,51.076400000,-2.620200000,,0.0000,,0.0000,0,0.015097155,0.144912307,82,2015-08-12,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2325,,"TN12 7EE",1,1,4,51.156400000,0.367800000,,0.0000,,0.0000,0,0.012792889,-0.008513994,92,2016-07-23,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2326,,"TN13 2RB",1,1,4,51.281700000,0.159300000,,0.0000,,0.0000,0,0.008334313,0.023432680,107,2016-06-20,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2327,,"TN30 6UG",1,1,4,51.067000000,0.675600000,,0.0000,,0.0000,0,0.009200131,0.000466723,87,2016-07-19,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2328,,"TN39 3NF",1,1,4,50.842400000,0.456000000,,0.0000,,0.0000,0,0.008441702,0.009378885,96,2016-07-01,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2329,,"TR2 5DZ",1,1,4,50.179800000,-4.980800000,,0.0000,,0.0000,0,0.013774303,0.086229146,100,2015-08-14,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2330,,"TS9 6EE",1,1,4,54.495900000,-1.130400000,,0.0000,,0.0000,0,0.009465533,0.131955394,95,2016-07-03,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2331,,"TW13 7JE",1,1,4,51.436300000,-0.418900000,,0.0000,,0.0000,0,0.008517319,-0.157141439,92,2016-06-20,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2332,,"TW15 1QF",1,1,4,51.425800000,-0.442600000,,0.0000,,0.0000,0,0.022053069,0.149299833,93,2016-08-10,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2333,,"WD23 2DR",1,1,4,51.662800000,-0.375800000,,0.0000,,0.0000,0,0.013396589,0.273795885,76,2015-07-28,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2334,,"WF1 2HS",1,1,4,53.700600000,-1.500500000,,0.0000,,0.0000,0,0.008204464,0.140593336,92,2016-08-24,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2335,,"WN5 7BJ",1,1,4,53.523900000,-2.708400000,,0.0000,,0.0000,0,0.017727240,0.057778782,75,2015-08-19,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2336,,"YO24 4PL",1,1,4,53.951300000,-1.118500000,,0.0000,,0.0000,0,0.029234206,0.242877537,91,2016-06-26,0,https://doi.org/10.3390/su12176895,"Temperate forests","2023-10-12 09:44:02",,teatime
2337,,A,1,1,4,37.332000000,-77.210000000,,0.0000,,0.0000,0,0.004306760,0.141918735,90,2016-08-16,0,,"Temperate forests","2023-10-12 09:44:02",,teatime
2338,,B,1,1,4,37.335200000,-77.204000000,,0.0000,,0.0000,0,0.003634098,0.071992538,90,2016-08-16,0,,"Temperate forests","2023-10-12 09:44:02",,teatime
